#C1_0     C2_0      C1_den    C2_den    dC1_den   dC2_den   C1_sol    C2_sol    dC1_sol   dC2_sol   
1.514e-02 4.670e-03 3.809e-01 1.151e-01 1.932e-03 6.006e-04 1.676e-05 8.198e-06 1.135e-06 8.090e-07
5.337e-03 1.325e-02 1.414e-01 3.518e-01 1.126e-03 1.991e-03 5.319e-06 3.452e-05 8.867e-07 1.368e-06
1.514e-02 3.438e-03 4.060e-01 8.795e-02 1.179e-03 6.711e-04 1.770e-05 7.249e-06 2.032e-06 1.181e-06
3.929e-03 1.325e-02 1.130e-01 3.770e-01 1.422e-03 5.152e-04 2.609e-06 3.599e-05 6.282e-07 2.566e-06
1.517e-02 2.657e-03 4.195e-01 7.471e-02 1.721e-03 1.306e-03 2.103e-05 8.886e-06 1.586e-06 1.898e-06
3.037e-03 1.327e-02 9.679e-02 3.987e-01 6.587e-04 8.143e-04 4.108e-06 3.513e-05 1.094e-06 1.921e-06
1.517e-02 1.942e-03 4.414e-01 5.460e-02 7.459e-04 6.908e-04 2.807e-05 4.341e-06 4.416e-06 8.590e-07
2.219e-03 1.328e-02 7.353e-02 4.196e-01 3.156e-04 5.881e-04 1.528e-06 4.051e-05 6.220e-07 2.449e-06
8.696e-03 7.609e-03 2.653e-01 2.305e-01 4.966e-04 9.891e-04 1.442e-05 2.181e-05 4.358e-06 1.953e-06
1.515e-02 1.286e-03 4.599e-01 3.825e-02 1.349e-03 7.736e-04 1.799e-05 3.497e-06 1.567e-06 5.826e-07
1.470e-03 1.326e-02 4.995e-02 4.372e-01 8.086e-04 7.972e-04 6.374e-07 5.285e-05 3.403e-07 4.770e-06
1.509e-02 7.124e-04 4.710e-01 2.501e-02 4.747e-04 4.681e-04 2.086e-05 2.407e-06 2.007e-06 4.280e-07
8.142e-04 1.320e-02 3.155e-02 4.571e-01 2.259e-04 7.514e-04 4.527e-07 3.959e-05 1.866e-07 3.548e-06
1.526e-02 2.613e-04 4.828e-01 8.581e-03 9.932e-04 2.465e-04 2.592e-05 1.234e-07 1.517e-06 9.418e-08
2.987e-04 1.335e-02 1.116e-02 4.765e-01 2.602e-04 1.463e-03 3.750e-07 4.721e-05 1.794e-07 3.623e-06
1.507e-02 1.332e-04 4.910e-01 3.764e-03 1.182e-03 1.238e-04 1.822e-05 2.452e-07 1.672e-06 1.145e-07
1.522e-04 1.318e-02 6.008e-03 4.821e-01 2.029e-04 1.515e-03 0.000e+00 4.044e-05 0.000e+00 2.682e-06
8.505e-03 5.876e-03 2.945e-01 1.982e-01 1.219e-03 4.227e-04 1.096e-05 2.181e-05 6.784e-07 2.377e-06
6.715e-03 7.442e-03 2.450e-01 2.538e-01 1.478e-03 1.694e-03 8.027e-06 2.534e-05 8.437e-07 2.621e-06
8.896e-03 2.026e-01 1.994e-02 4.376e-01 4.163e-04 7.131e-04 5.150e-06 1.905e-04 1.585e-06 4.684e-05
2.315e-01 7.784e-03 4.551e-01 1.478e-02 8.255e-04 3.762e-04 4.051e-03 1.505e-04 1.383e-03 5.224e-05
9.090e-03 8.202e-02 5.101e-02 4.393e-01 6.519e-04 9.843e-04 8.034e-07 5.423e-05 3.489e-07 1.894e-06
9.373e-02 7.953e-03 4.622e-01 3.878e-02 7.773e-04 3.369e-04 2.299e-05 4.216e-06 1.331e-06 5.381e-07
8.926e-03 5.340e-02 7.530e-02 4.158e-01 3.628e-04 7.316e-04 2.259e-06 4.912e-05 3.104e-07 2.553e-06
6.103e-02 7.811e-03 4.415e-01 5.800e-02 6.664e-04 7.713e-04 2.457e-05 6.543e-06 1.505e-06 5.268e-07
8.568e-03 3.745e-02 9.481e-02 3.981e-01 5.904e-04 1.240e-03 1.568e-06 4.807e-05 3.073e-07 2.020e-06
4.280e-02 7.497e-03 4.250e-01 7.144e-02 1.024e-03 4.265e-04 2.069e-05 6.475e-06 1.515e-06 7.177e-07
8.752e-03 2.173e-02 1.393e-01 3.521e-01 1.993e-03 2.597e-03 5.065e-06 4.065e-05 8.237e-07 2.110e-06
2.483e-02 7.658e-03 3.827e-01 1.134e-01 1.248e-03 7.815e-04 1.800e-05 1.214e-05 1.948e-06 1.613e-06
8.511e-03 1.557e-02 1.756e-01 3.158e-01 5.688e-04 8.148e-04 6.966e-06 3.107e-05 9.450e-07 1.704e-06
1.779e-02 7.447e-03 3.492e-01 1.479e-01 2.013e-03 1.146e-03 1.566e-05 1.291e-05 9.267e-07 1.232e-06
8.832e-03 1.357e-02 1.956e-01 2.944e-01 8.803e-04 7.753e-04 4.249e-06 3.619e-05 7.410e-07 2.334e-06
1.551e-02 7.728e-03 3.346e-01 1.603e-01 1.009e-03 6.725e-04 1.244e-05 1.723e-05 9.839e-07 2.063e-06
5.015e-03 1.691e-02 1.149e-01 3.744e-01 4.355e-04 4.768e-04 2.659e-06 4.192e-05 5.602e-07 2.251e-06
1.933e-02 4.388e-03 4.039e-01 9.367e-02 2.125e-03 1.526e-03 1.890e-05 8.888e-06 1.350e-06 1.116e-06
8.616e-03 9.548e-03 2.345e-01 2.613e-01 9.752e-04 1.001e-03 8.251e-06 2.818e-05 9.752e-07 1.748e-06
1.091e-02 7.539e-03 2.946e-01 1.982e-01 1.116e-03 2.003e-03 1.604e-05 1.940e-05 2.508e-06 1.673e-06
8.536e-03 4.253e-03 3.313e-01 1.650e-01 5.328e-04 1.053e-03 1.444e-05 1.289e-05 1.679e-06 1.651e-06
4.860e-03 7.469e-03 1.952e-01 2.980e-01 8.635e-04 1.159e-03 4.947e-06 3.031e-05 5.039e-07 2.479e-06
2.760e-03 9.307e-03 1.177e-01 3.770e-01 2.916e-04 1.004e-03 1.221e-06 3.217e-05 3.186e-07 1.875e-06
1.064e-02 2.415e-03 4.023e-01 9.208e-02 1.664e-03 7.131e-04 1.593e-05 9.422e-06 9.695e-07 7.278e-07
8.694e-03 3.639e-03 3.502e-01 1.494e-01 9.518e-04 1.283e-03 1.371e-05 1.350e-05 2.917e-06 7.790e-07
4.159e-03 7.607e-03 1.800e-01 3.144e-01 7.416e-04 1.162e-03 6.508e-06 2.839e-05 1.081e-06 3.978e-06
8.590e-03 2.649e-03 3.818e-01 1.178e-01 9.919e-04 4.098e-04 1.173e-05 7.652e-06 1.300e-06 8.216e-07
3.028e-03 7.517e-03 1.405e-01 3.486e-01 1.523e-03 7.521e-04 3.943e-06 3.271e-05 5.084e-07 1.240e-06
8.529e-03 1.936e-03 4.050e-01 8.746e-02 8.402e-04 6.674e-04 2.237e-05 7.184e-06 1.591e-06 6.375e-07
2.213e-03 7.463e-03 1.171e-01 3.732e-01 7.174e-04 7.939e-04 2.103e-06 3.154e-05 2.979e-07 1.618e-06
8.612e-03 1.509e-03 4.219e-01 7.533e-02 1.107e-03 5.545e-04 1.648e-05 6.324e-06 1.113e-06 5.998e-07
1.724e-03 7.536e-03 9.205e-02 3.979e-01 5.057e-04 7.474e-04 8.272e-07 2.620e-05 2.594e-07 1.862e-06
8.681e-03 1.111e-03 4.423e-01 5.241e-02 7.079e-04 7.235e-04 1.472e-05 5.574e-06 1.533e-06 6.819e-07
1.270e-03 7.596e-03 7.127e-02 4.182e-01 3.399e-04 9.439e-04 1.904e-06 3.268e-05 5.834e-07 2.271e-06
4.976e-03 4.354e-03 2.709e-01 2.245e-01 1.821e-03 1.308e-03 6.418e-06 2.082e-05 8.842e-07 1.180e-06
8.577e-03 7.277e-04 4.583e-01 4.239e-02 1.515e-03 8.676e-04 1.854e-05 2.255e-06 1.761e-06 4.554e-07
8.317e-04 7.505e-03 5.151e-02 4.373e-01 6.683e-04 5.910e-04 1.747e-06 3.839e-05 6.439e-07 1.923e-06
8.604e-03 4.063e-04 4.730e-01 2.228e-02 2.036e-03 3.249e-04 2.076e-05 6.847e-07 1.729e-06 1.223e-07
4.643e-04 7.529e-03 2.989e-02 4.546e-01 6.629e-04 7.033e-04 3.010e-07 3.797e-05 1.790e-07 1.918e-06
8.734e-03 1.496e-04 4.855e-01 9.628e-03 1.557e-03 3.450e-04 2.229e-05 1.184e-07 1.494e-06 8.557e-08
1.710e-04 7.642e-03 1.245e-02 4.759e-01 2.686e-04 7.237e-04 1.347e-07 3.711e-05 8.096e-08 1.464e-06
8.502e-03 7.515e-05 4.865e-01 5.007e-03 8.309e-04 1.164e-04 1.709e-05 1.357e-07 1.176e-06 6.901e-08
8.588e-05 7.440e-03 5.560e-03 4.813e-01 1.279e-04 7.046e-04 0.000e+00 4.084e-05 0.000e+00 1.825e-06
4.799e-03 3.316e-03 2.947e-01 2.024e-01 7.557e-04 8.143e-04 8.859e-06 1.577e-05 1.307e-06 1.370e-06
3.789e-03 4.199e-03 2.340e-01 2.559e-01 1.564e-03 1.423e-03 7.229e-06 1.939e-05 9.493e-07 1.260e-06
4.921e-03 1.121e-01 2.134e-02 4.635e-01 3.145e-04 1.039e-03 8.287e-07 5.801e-05 2.541e-07 2.077e-06
1.281e-01 4.306e-03 4.751e-01 1.655e-02 8.565e-04 7.169e-04 2.670e-05 1.850e-06 1.018e-06 3.640e-07
5.054e-03 8.195e-02 2.836e-02 4.609e-01 2.968e-04 1.405e-03 5.692e-07 5.748e-05 1.634e-07 3.176e-06
9.366e-02 4.422e-03 4.767e-01 2.441e-02 7.537e-04 2.989e-04 3.102e-05 1.317e-06 1.912e-06 2.728e-07
5.016e-03 4.526e-02 4.985e-02 4.397e-01 7.798e-04 1.679e-03 1.632e-06 5.533e-05 3.660e-07 2.701e-06
5.172e-02 4.389e-03 4.614e-01 3.600e-02 8.420e-04 3.563e-04 2.729e-05 4.136e-06 1.614e-06 5.577e-07
4.954e-03 2.964e-02 7.277e-02 4.201e-01 6.034e-04 7.321e-04 2.598e-06 4.785e-05 5.273e-07 2.521e-06
3.387e-02 4.335e-03 4.391e-01 5.702e-02 1.678e-03 7.393e-04 2.435e-05 4.633e-06 1.547e-06 6.236e-07
4.879e-03 2.132e-02 9.178e-02 3.993e-01 4.215e-04 1.089e-03 2.110e-06 4.510e-05 4.504e-07 1.912e-06
2.437e-02 4.269e-03 4.216e-01 7.302e-02 6.948e-04 3.920e-04 2.082e-05 7.544e-06 2.108e-06 5.749e-07
4.856e-03 1.206e-02 1.450e-01 3.436e-01 4.954e-04 1.030e-03 4.249e-06 3.373e-05 6.488e-07 2.261e-06
1.378e-02 4.249e-03 3.774e-01 1.149e-01 5.678e-04 5.587e-04 1.725e-05 9.423e-06 1.766e-06 1.055e-06
4.820e-03 8.815e-03 1.829e-01 3.099e-01 9.518e-04 1.114e-03 4.920e-06 2.611e-05 5.645e-07 1.854e-06
1.007e-02 4.217e-03 3.483e-01 1.450e-01 1.274e-03 6.925e-04 1.443e-05 1.226e-05 8.274e-07 1.381e-06
4.963e-03 7.627e-03 1.971e-01 2.969e-01 1.420e-03 2.228e-03 4.489e-06 3.032e-05 6.728e-07 2.010e-06
8.716e-03 4.342e-03 3.346e-01 1.618e-01 1.412e-03 8.891e-04 9.662e-06 1.350e-05 8.341e-07 1.267e-06
4.832e-03 5.355e-03 2.392e-01 2.551e-01 9.725e-04 1.546e-03 6.727e-06 2.112e-05 7.771e-07 1.253e-06
6.120e-03 4.228e-03 2.960e-01 2.003e-01 7.326e-04 1.133e-03 6.317e-06 1.526e-05 7.001e-07 1.030e-06
4.838e-03 2.410e-03 3.380e-01 1.621e-01 8.134e-04 1.235e-03 1.145e-05 7.036e-06 2.082e-06 8.411e-07
2.755e-03 4.233e-03 1.990e-01 2.931e-01 1.205e-03 1.500e-03 4.975e-06 2.110e-05 9.569e-07 1.466e-06
1.564e-03 5.275e-03 1.143e-01 3.809e-01 1.113e-03 1.322e-03 3.277e-06 2.972e-05 1.061e-06 3.590e-06
6.029e-03 1.369e-03 4.128e-01 9.078e-02 1.029e-03 1.832e-03 1.539e-05 6.248e-06 1.244e-06 1.378e-06
4.879e-03 2.042e-03 3.496e-01 1.432e-01 8.647e-04 1.468e-03 1.187e-05 9.138e-06 7.769e-07 1.107e-06
2.334e-03 4.269e-03 1.735e-01 3.196e-01 7.166e-04 9.399e-04 5.062e-06 3.346e-05 1.316e-06 2.489e-06
4.826e-03 1.488e-03 3.732e-01 1.197e-01 1.443e-03 5.836e-04 9.926e-06 6.901e-06 7.752e-07 9.224e-07
1.701e-03 4.223e-03 1.458e-01 3.483e-01 9.872e-04 1.296e-03 1.179e-06 2.505e-05 2.378e-07 1.537e-06
4.857e-03 1.103e-03 4.006e-01 9.463e-02 8.765e-04 5.928e-04 1.557e-05 5.555e-06 1.047e-06 6.017e-07
1.260e-03 4.250e-03 1.138e-01 3.757e-01 9.843e-04 1.551e-03 1.087e-06 3.239e-05 2.283e-07 2.159e-06
4.859e-03 8.511e-04 4.244e-01 7.416e-02 1.186e-03 6.536e-04 1.506e-05 4.639e-06 1.166e-06 7.335e-07
9.727e-04 4.252e-03 9.593e-02 4.002e-01 6.908e-04 1.021e-03 2.506e-06 2.647e-05 5.077e-07 2.075e-06
4.854e-03 6.212e-04 4.437e-01 5.531e-02 1.283e-03 6.935e-04 1.613e-05 2.551e-06 1.917e-06 4.720e-07
7.100e-04 4.247e-03 7.389e-02 4.142e-01 5.297e-04 9.369e-04 1.880e-06 3.337e-05 3.329e-07 1.775e-06
2.782e-03 2.434e-03 2.659e-01 2.310e-01 9.407e-04 6.946e-04 5.524e-06 1.852e-05 5.723e-07 9.562e-07
4.843e-03 4.109e-04 4.569e-01 4.059e-02 1.483e-03 3.957e-04 1.408e-05 7.690e-07 1.454e-06 2.196e-07
4.696e-04 4.237e-03 5.259e-02 4.350e-01 3.060e-04 1.308e-03 1.225e-06 3.630e-05 5.560e-07 3.779e-06
4.816e-03 2.274e-04 4.739e-01 2.488e-02 1.483e-03 3.034e-04 1.761e-05 4.852e-06 1.919e-06 2.120e-06
2.599e-04 4.214e-03 3.141e-02 4.568e-01 7.254e-04 5.820e-04 3.228e-07 3.106e-05 1.477e-07 1.772e-06
4.831e-03 8.275e-05 4.898e-01 7.955e-03 8.297e-04 2.059e-04 1.819e-05 4.841e-07 1.806e-06 1.764e-07
9.457e-05 4.227e-03 1.153e-02 4.789e-01 1.323e-04 5.733e-04 0.000e+00 3.597e-05 0.000e+00 2.344e-06
4.804e-03 4.246e-05 4.908e-01 3.984e-03 5.939e-04 1.042e-04 2.332e-05 0.000e+00 4.464e-06 0.000e+00
4.853e-05 4.204e-03 5.795e-03 4.833e-01 1.864e-04 7.855e-04 1.734e-07 4.140e-05 1.251e-07 4.544e-06
2.712e-03 1.873e-03 2.917e-01 2.000e-01 7.945e-04 1.225e-03 9.377e-06 1.241e-05 9.938e-07 9.500e-07
2.141e-03 2.373e-03 2.351e-01 2.543e-01 1.392e-03 9.882e-04 4.433e-06 1.520e-05 6.244e-07 1.186e-06
2.809e-03 4.555e-02 2.944e-02 4.628e-01 2.810e-04 6.012e-04 3.295e-08 4.739e-05 3.295e-08 2.748e-06
5.206e-02 2.458e-03 4.741e-01 2.113e-02 6.898e-04 4.512e-04 2.471e-05 1.819e-06 1.434e-06 3.673e-07
2.807e-03 2.533e-02 5.167e-02 4.391e-01 6.079e-04 1.019e-03 1.137e-06 4.564e-05 3.038e-07 2.216e-06
2.895e-02 2.456e-03 4.524e-01 4.165e-02 1.228e-03 3.170e-04 2.502e-05 2.094e-06 1.483e-06 5.495e-07
2.811e-03 1.682e-02 7.099e-02 4.193e-01 8.874e-04 1.658e-03 1.419e-06 3.545e-05 2.632e-07 1.412e-06
1.922e-02 2.459e-03 4.430e-01 5.499e-02 7.974e-04 6.554e-04 2.801e-05 2.252e-06 1.837e-06 4.977e-07
2.712e-03 1.185e-02 9.484e-02 4.005e-01 5.582e-04 8.854e-04 2.802e-06 3.243e-05 1.096e-06 1.959e-06
1.355e-02 2.373e-03 4.185e-01 7.310e-02 8.347e-04 4.428e-04 1.584e-05 4.849e-06 1.049e-06 7.909e-07
2.746e-03 6.817e-03 1.428e-01 3.478e-01 1.260e-03 1.541e-03 3.249e-06 3.397e-05 4.961e-07 4.501e-06
7.791e-03 2.403e-03 3.782e-01 1.156e-01 8.283e-04 5.464e-04 1.333e-05 1.015e-05 1.171e-06 1.634e-06
2.730e-03 4.993e-03 1.828e-01 3.136e-01 6.051e-04 6.128e-04 4.559e-06 2.748e-05 7.621e-07 1.531e-06
5.706e-03 2.389e-03 3.560e-01 1.415e-01 1.044e-03 4.687e-04 1.048e-05 1.184e-05 1.307e-06 1.069e-06
2.743e-03 3.039e-03 2.379e-01 2.554e-01 9.336e-04 1.295e-03 4.485e-06 2.013e-05 5.947e-07 1.362e-06
3.474e-03 2.400e-03 2.975e-01 1.990e-01 1.210e-03 1.002e-03 1.027e-05 1.180e-05 1.414e-06 1.141e-06
2.713e-03 1.352e-03 3.356e-01 1.656e-01 7.378e-04 8.964e-04 9.502e-06 1.412e-05 1.082e-06 1.537e-06
1.545e-03 2.374e-03 1.991e-01 2.981e-01 7.030e-04 4.785e-04 5.205e-06 1.818e-05 8.610e-07 1.078e-06
2.722e-03 1.140e-03 3.547e-01 1.460e-01 1.643e-03 8.240e-04 1.064e-05 6.469e-06 1.065e-06 5.117e-07
1.302e-03 2.382e-03 1.777e-01 3.124e-01 5.177e-04 7.956e-04 4.396e-06 2.548e-05 8.518e-07 1.457e-06
2.703e-03 8.336e-04 3.801e-01 1.166e-01 9.156e-04 7.169e-04 1.717e-05 5.734e-06 4.659e-06 7.576e-07
9.527e-04 2.365e-03 1.423e-01 3.527e-01 6.679e-04 1.068e-03 3.050e-06 1.872e-05 9.654e-07 1.138e-06
2.715e-03 6.164e-04 4.055e-01 9.192e-02 8.997e-04 1.359e-03 1.069e-05 3.012e-06 1.187e-06 4.641e-07
7.044e-04 2.376e-03 1.158e-01 3.749e-01 5.882e-04 1.275e-03 3.631e-06 2.152e-05 3.849e-07 1.165e-06
2.704e-03 4.736e-04 4.266e-01 7.488e-02 9.010e-04 1.016e-03 1.068e-05 3.677e-06 1.101e-06 6.162e-07
5.413e-04 2.366e-03 9.576e-02 4.018e-01 5.024e-04 6.270e-04 9.699e-07 2.874e-05 3.197e-07 2.364e-06
2.724e-03 3.486e-04 4.428e-01 5.489e-02 4.930e-04 3.318e-04 1.737e-05 4.769e-06 1.548e-06 1.447e-06
3.983e-04 2.383e-03 7.781e-02 4.152e-01 1.398e-03 1.319e-03 1.264e-06 2.581e-05 4.040e-07 1.757e-06
1.561e-03 1.366e-03 2.700e-01 2.237e-01 8.760e-04 1.422e-03 5.686e-06 1.333e-05 6.971e-07 1.164e-06
2.705e-03 2.295e-04 4.544e-01 3.937e-02 1.290e-03 4.711e-04 1.232e-05 1.655e-06 6.355e-07 3.236e-07
2.623e-04 2.367e-03 4.944e-02 4.439e-01 2.782e-04 9.441e-04 1.739e-07 2.727e-05 1.027e-07 2.192e-06
2.711e-03 1.280e-04 4.726e-01 2.331e-02 1.284e-03 2.680e-04 1.625e-05 3.367e-07 9.789e-07 1.202e-07
1.463e-04 2.372e-03 2.909e-02 4.570e-01 5.532e-04 1.381e-03 2.289e-07 2.833e-05 1.341e-07 2.076e-06
2.734e-03 4.683e-05 4.871e-01 7.920e-03 1.045e-03 2.089e-04 1.732e-05 5.171e-07 1.158e-06 3.559e-07
5.352e-05 2.392e-03 1.103e-02 4.767e-01 2.373e-04 4.555e-04 0.000e+00 2.954e-05 0.000e+00 2.744e-06
2.693e-03 2.380e-05 4.879e-01 4.828e-03 1.242e-03 1.327e-04 1.625e-05 5.480e-07 1.213e-06 2.188e-07
2.720e-05 2.356e-03 5.372e-03 4.849e-01 1.136e-04 8.656e-04 1.035e-07 3.017e-05 6.311e-08 1.781e-06
1.520e-03 1.050e-03 2.935e-01 2.001e-01 9.259e-04 7.895e-04 7.132e-06 1.284e-05 1.121e-06 1.132e-06
1.200e-03 1.330e-03 2.373e-01 2.517e-01 7.968e-04 7.388e-04 3.817e-06 1.674e-05 6.212e-07 1.021e-06
1.525e-03 3.474e-02 2.190e-02 4.679e-01 4.549e-04 1.247e-03 0.000e+00 4.970e-05 0.000e+00 2.067e-06
3.970e-02 1.335e-03 4.817e-01 1.703e-02 8.209e-04 1.633e-04 2.522e-05 1.641e-06 1.220e-06 4.682e-07
1.573e-03 1.419e-02 5.023e-02 4.373e-01 3.237e-04 7.480e-04 3.844e-07 4.602e-05 1.194e-07 2.248e-06
1.622e-02 1.376e-03 4.530e-01 4.255e-02 8.729e-04 3.003e-04 1.910e-05 2.528e-06 1.180e-06 3.903e-07
1.574e-03 9.419e-03 6.933e-02 4.211e-01 3.497e-04 5.819e-04 2.079e-06 3.579e-05 4.051e-07 1.674e-06
1.076e-02 1.378e-03 4.396e-01 5.666e-02 1.035e-03 8.578e-04 2.140e-05 3.838e-06 2.094e-06 1.013e-06
1.541e-03 6.734e-03 9.508e-02 3.965e-01 9.190e-04 6.087e-04 3.516e-06 3.377e-05 6.056e-07 1.280e-06
7.696e-03 1.348e-03 4.191e-01 7.067e-02 1.247e-03 8.680e-04 1.948e-05 5.897e-06 1.884e-06 5.604e-07
1.544e-03 3.833e-03 1.444e-01 3.441e-01 1.157e-03 2.319e-03 3.604e-06 2.498e-05 6.437e-07 1.282e-06
4.381e-03 1.351e-03 3.803e-01 1.158e-01 3.728e-04 8.025e-04 1.389e-05 8.519e-06 8.152e-07 1.333e-06
1.525e-03 2.789e-03 1.805e-01 3.175e-01 8.099e-04 9.548e-04 3.250e-06 2.217e-05 6.980e-07 1.747e-06
3.187e-03 1.334e-03 3.504e-01 1.444e-01 7.191e-04 9.638e-04 6.751e-06 7.953e-06 1.159e-06 8.610e-07
1.529e-03 1.694e-03 2.367e-01 2.575e-01 7.960e-04 5.842e-04 6.236e-06 1.631e-05 1.065e-06 1.265e-06
1.936e-03 1.338e-03 2.884e-01 2.048e-01 8.731e-04 4.619e-04 5.204e-06 1.019e-05 7.458e-07 1.009e-06
1.519e-03 7.569e-04 3.347e-01 1.607e-01 1.060e-03 1.031e-03 8.459e-06 9.536e-06 1.011e-06 1.510e-06
8.650e-04 1.329e-03 1.997e-01 2.917e-01 4.052e-04 8.280e-04 2.057e-06 1.666e-05 4.845e-07 1.462e-06
1.539e-03 6.444e-04 3.536e-01 1.423e-01 6.157e-04 4.798e-04 5.615e-06 1.056e-05 6.379e-07 1.116e-06
7.365e-04 1.347e-03 1.836e-01 3.125e-01 1.019e-03 8.496e-04 5.616e-06 1.742e-05 1.450e-06 1.508e-06
1.519e-03 4.686e-04 3.805e-01 1.152e-01 1.091e-03 1.474e-03 7.117e-06 5.476e-06 8.743e-07 9.250e-07
5.355e-04 1.330e-03 1.481e-01 3.447e-01 8.003e-04 6.848e-04 2.704e-06 2.007e-05 1.174e-06 1.440e-06
1.527e-03 3.467e-04 4.033e-01 9.130e-02 3.716e-04 8.349e-04 1.198e-05 5.635e-06 1.246e-06 8.508e-07
