#C1_0     C2_0      C1_den    C2_den    dC1_den   dC2_den   C1_sol    C2_sol    dC1_sol   dC2_sol   
8.588e-05 7.440e-03 2.190e-02 4.300e-02 1.428e-04 2.732e-04 6.033e-05 6.853e-03 2.321e-06 4.268e-05 
4.921e-03 1.121e-01 1.293e-02 5.483e-02 2.028e-04 4.078e-04 3.466e-03 1.056e-01 1.749e-05 7.304e-05 
1.281e-01 4.306e-03 3.806e-01 1.468e-02 9.595e-04 3.209e-04 7.852e-04 1.713e-05 1.429e-04 3.915e-06 
5.054e-03 8.195e-02 1.819e-02 6.884e-02 2.695e-04 5.957e-04 3.163e-03 7.542e-02 4.417e-05 9.952e-05 
9.366e-02 4.422e-03 3.847e-01 2.095e-02 0.000e+00 0.000e+00 1.515e-04 2.033e-07 0.000e+00 0.000e+00 
5.016e-03 4.526e-02 1.052e-01 2.216e-01 6.600e-04 8.405e-04 2.864e-04 3.438e-02 7.971e-06 5.493e-05 
5.172e-02 4.389e-03 3.789e-01 3.656e-02 0.000e+00 0.000e+00 1.356e-04 0.000e+00 0.000e+00 0.000e+00 
4.954e-03 2.964e-02 1.242e-01 2.282e-01 0.000e+00 0.000e+00 7.889e-05 1.961e-02 0.000e+00 0.000e+00 
3.387e-02 4.335e-03 3.607e-01 5.054e-02 0.000e+00 0.000e+00 1.577e-04 0.000e+00 0.000e+00 0.000e+00 
4.879e-03 2.132e-02 1.380e-01 2.297e-01 4.065e-04 7.558e-04 2.633e-05 1.214e-02 1.244e-06 3.082e-05 
2.437e-02 4.269e-03 3.504e-01 6.499e-02 0.000e+00 0.000e+00 1.093e-04 5.787e-08 0.000e+00 0.000e+00 
5.015e-03 1.691e-02 1.467e-01 2.290e-01 5.329e-04 6.156e-04 1.334e-05 8.279e-03 1.294e-06 3.137e-05 
1.933e-02 4.388e-03 3.354e-01 7.949e-02 0.000e+00 0.000e+00 1.176e-04 1.812e-07 0.000e+00 0.000e+00 
4.856e-03 1.206e-02 1.600e-01 2.264e-01 0.000e+00 0.000e+00 5.745e-06 4.417e-03 0.000e+00 0.000e+00 
1.378e-02 4.249e-03 3.110e-01 9.835e-02 0.000e+00 0.000e+00 8.436e-05 4.865e-07 0.000e+00 0.000e+00 
4.820e-03 8.815e-03 1.728e-01 2.221e-01 0.000e+00 0.000e+00 7.641e-07 2.077e-03 0.000e+00 0.000e+00 
1.007e-02 4.217e-03 2.930e-01 1.233e-01 8.632e-04 4.057e-04 6.517e-05 2.436e-06 3.068e-06 4.525e-07 
4.963e-03 7.627e-03 1.802e-01 2.172e-01 5.443e-04 1.004e-03 1.509e-06 1.206e-03 2.726e-07 1.055e-05 
8.716e-03 4.342e-03 2.797e-01 1.401e-01 8.830e-04 5.307e-04 3.940e-05 3.342e-06 2.196e-06 3.399e-07 
4.832e-03 5.355e-03 2.062e-01 2.040e-01 0.000e+00 0.000e+00 4.079e-07 2.690e-04 0.000e+00 0.000e+00 
6.120e-03 4.228e-03 2.510e-01 1.678e-01 0.000e+00 0.000e+00 2.406e-05 2.603e-05 0.000e+00 0.000e+00 
4.976e-03 4.354e-03 2.264e-01 1.869e-01 0.000e+00 0.000e+00 6.795e-06 6.907e-05 0.000e+00 0.000e+00 
4.976e-03 4.354e-03 2.264e-01 1.869e-01 0.000e+00 0.000e+00 6.795e-06 6.907e-05 0.000e+00 0.000e+00 
4.799e-03 3.316e-03 2.495e-01 1.670e-01 5.317e-04 9.551e-04 1.451e-05 2.141e-05 1.115e-06 1.948e-06 
3.789e-03 4.199e-03 2.035e-01 2.001e-01 0.000e+00 0.000e+00 5.775e-06 2.548e-04 0.000e+00 0.000e+00 
4.838e-03 2.410e-03 2.748e-01 1.395e-01 0.000e+00 0.000e+00 3.928e-05 5.791e-06 0.000e+00 0.000e+00 
2.755e-03 4.233e-03 1.890e-01 2.148e-01 6.861e-04 6.845e-04 2.265e-06 8.157e-04 5.850e-07 1.279e-05 
4.879e-03 2.042e-03 2.891e-01 1.253e-01 0.000e+00 0.000e+00 6.396e-05 2.224e-06 0.000e+00 0.000e+00 
2.334e-03 4.269e-03 1.830e-01 2.200e-01 8.221e-04 7.900e-04 3.482e-06 1.255e-03 6.050e-07 2.033e-05 
4.826e-03 1.488e-03 3.138e-01 1.001e-01 1.168e-03 5.274e-04 9.114e-05 6.282e-07 3.903e-06 1.389e-07 
1.701e-03 4.223e-03 1.756e-01 2.204e-01 4.939e-04 7.786e-04 2.322e-06 1.856e-03 3.451e-07 1.559e-05 
4.857e-03 1.103e-03 3.313e-01 7.852e-02 7.149e-04 5.315e-04 1.068e-04 0.000e+00 2.041e-06 0.000e+00 
1.260e-03 4.250e-03 1.740e-01 2.259e-01 8.546e-04 7.571e-04 3.111e-06 2.406e-03 5.487e-07 1.418e-05 
4.859e-03 8.511e-04 3.485e-01 6.587e-02 0.000e+00 0.000e+00 1.337e-04 8.562e-08 0.000e+00 0.000e+00 
9.727e-04 4.252e-03 1.704e-01 2.238e-01 0.000e+00 0.000e+00 1.097e-05 2.870e-03 0.000e+00 0.000e+00 
4.854e-03 6.212e-04 3.570e-01 4.981e-02 9.905e-04 5.267e-04 1.347e-04 5.977e-07 3.067e-06 3.703e-07 
7.100e-04 4.247e-03 1.687e-01 2.255e-01 4.873e-04 5.979e-04 3.050e-06 3.146e-03 4.096e-07 2.106e-05 
4.843e-03 4.109e-04 3.690e-01 3.559e-02 0.000e+00 0.000e+00 1.495e-04 0.000e+00 0.000e+00 0.000e+00 
4.696e-04 4.237e-03 1.697e-01 2.290e-01 8.100e-04 7.744e-04 6.877e-06 3.543e-03 1.266e-06 1.979e-05 
4.816e-03 2.274e-04 3.842e-01 2.200e-02 0.000e+00 0.000e+00 1.487e-04 0.000e+00 0.000e+00 0.000e+00 
2.599e-04 4.214e-03 1.726e-01 2.311e-01 0.000e+00 0.000e+00 6.107e-06 3.752e-03 0.000e+00 0.000e+00 
4.831e-03 8.275e-05 3.900e-01 8.842e-03 1.535e-03 1.228e-04 1.573e-04 3.720e-08 8.262e-06 3.720e-08 
9.457e-05 4.227e-03 2.683e-02 4.718e-02 0.000e+00 0.000e+00 6.917e-05 3.993e-03 0.000e+00 0.000e+00 
4.804e-03 4.246e-05 4.001e-01 4.427e-03 0.000e+00 0.000e+00 1.735e-04 0.000e+00 0.000e+00 0.000e+00 
4.853e-05 4.204e-03 2.224e-02 4.014e-02 0.000e+00 0.000e+00 3.055e-05 3.898e-03 0.000e+00 0.000e+00 
2.785e-03 6.342e-02 2.262e-02 7.307e-02 0.000e+00 0.000e+00 1.713e-03 5.861e-02 0.000e+00 0.000e+00 
7.248e-02 2.437e-03 3.958e-01 1.486e-02 6.890e-04 1.781e-04 1.611e-04 3.858e-08 3.001e-06 3.858e-08 
2.809e-03 4.555e-02 9.851e-02 2.141e-01 0.000e+00 0.000e+00 4.822e-04 3.973e-02 0.000e+00 0.000e+00 
5.206e-02 2.458e-03 3.883e-01 1.995e-02 8.612e-04 5.333e-04 1.613e-04 0.000e+00 3.844e-06 0.000e+00 
2.807e-03 2.533e-02 1.261e-01 2.285e-01 7.423e-04 7.128e-04 7.880e-05 1.954e-02 4.931e-06 3.698e-05 
2.895e-02 2.456e-03 3.766e-01 3.484e-02 9.999e-04 3.621e-04 1.444e-04 1.978e-07 7.223e-06 1.015e-07 
2.811e-03 1.682e-02 1.406e-01 2.322e-01 0.000e+00 0.000e+00 2.017e-05 1.162e-02 0.000e+00 0.000e+00 
1.922e-02 2.459e-03 3.570e-01 4.946e-02 0.000e+00 0.000e+00 1.375e-04 0.000e+00 0.000e+00 0.000e+00 
2.712e-03 1.185e-02 1.502e-01 2.283e-01 5.369e-04 6.306e-04 1.303e-05 7.246e-03 1.176e-06 2.400e-05 
1.355e-02 2.373e-03 3.458e-01 6.680e-02 8.220e-04 5.556e-04 1.257e-04 3.280e-07 6.689e-06 1.154e-07 
2.760e-03 9.307e-03 1.615e-01 2.299e-01 0.000e+00 0.000e+00 4.960e-06 4.935e-03 0.000e+00 0.000e+00 
1.064e-02 2.415e-03 3.318e-01 7.940e-02 0.000e+00 0.000e+00 9.607e-05 7.677e-07 0.000e+00 0.000e+00 
2.746e-03 6.817e-03 1.689e-01 2.229e-01 0.000e+00 0.000e+00 2.936e-06 2.802e-03 0.000e+00 0.000e+00 
7.791e-03 2.403e-03 3.159e-01 9.978e-02 7.972e-04 5.079e-04 8.000e-05 4.199e-07 6.754e-06 1.787e-07 
2.730e-03 4.993e-03 1.792e-01 2.186e-01 4.930e-04 7.075e-04 1.989e-06 1.397e-03 4.017e-07 9.695e-06 
5.706e-03 2.389e-03 2.948e-01 1.245e-01 5.855e-04 4.487e-04 6.076e-05 5.113e-06 3.115e-06 5.492e-07 
2.755e-03 4.233e-03 1.890e-01 2.148e-01 6.861e-04 6.845e-04 2.265e-06 8.157e-04 5.850e-07 1.279e-05 
4.838e-03 2.410e-03 2.748e-01 1.395e-01 0.000e+00 0.000e+00 3.928e-05 5.791e-06 0.000e+00 0.000e+00 
2.743e-03 3.039e-03 2.081e-01 2.030e-01 0.000e+00 0.000e+00 4.747e-06 2.370e-04 0.000e+00 0.000e+00 
3.474e-03 2.400e-03 2.531e-01 1.702e-01 0.000e+00 0.000e+00 2.080e-05 2.575e-05 0.000e+00 0.000e+00 
2.782e-03 2.434e-03 2.263e-01 1.866e-01 5.303e-04 5.732e-04 1.281e-05 7.166e-05 1.266e-06 1.634e-06 
2.782e-03 2.434e-03 2.263e-01 1.866e-01 5.303e-04 5.732e-04 1.281e-05 7.166e-05 1.266e-06 1.634e-06 
2.712e-03 1.873e-03 2.482e-01 1.670e-01 1.269e-03 5.522e-04 1.314e-05 1.782e-05 1.171e-06 8.353e-07 
2.141e-03 2.373e-03 2.076e-01 2.013e-01 5.501e-04 7.040e-04 3.585e-06 2.080e-04 4.295e-07 6.187e-06 
2.713e-03 1.352e-03 2.766e-01 1.408e-01 0.000e+00 0.000e+00 4.432e-05 5.276e-06 0.000e+00 0.000e+00 
1.545e-03 2.374e-03 1.908e-01 2.076e-01 0.000e+00 0.000e+00 2.774e-06 5.964e-04 0.000e+00 0.000e+00 
2.722e-03 1.140e-03 2.929e-01 1.252e-01 0.000e+00 0.000e+00 4.999e-05 2.994e-06 0.000e+00 0.000e+00 
1.302e-03 2.382e-03 1.911e-01 2.159e-01 0.000e+00 0.000e+00 1.318e-06 8.367e-04 0.000e+00 0.000e+00 
2.703e-03 8.336e-04 3.132e-01 1.016e-01 0.000e+00 0.000e+00 7.971e-05 1.603e-07 0.000e+00 0.000e+00 
9.527e-04 2.365e-03 1.809e-01 2.159e-01 0.000e+00 0.000e+00 1.322e-05 1.148e-03 0.000e+00 0.000e+00 
2.715e-03 6.164e-04 3.322e-01 8.455e-02 0.000e+00 0.000e+00 9.980e-05 1.069e-06 0.000e+00 0.000e+00 
7.044e-04 2.376e-03 1.814e-01 2.202e-01 5.512e-04 6.915e-04 1.923e-06 1.434e-03 3.727e-07 9.260e-06 
2.704e-03 4.736e-04 3.447e-01 6.549e-02 7.774e-04 5.437e-04 1.176e-04 7.065e-08 3.660e-06 4.095e-08 
5.413e-04 2.366e-03 1.810e-01 2.232e-01 9.279e-04 9.383e-04 2.911e-06 1.607e-03 4.202e-07 1.925e-05 
2.724e-03 3.486e-04 3.567e-01 5.238e-02 7.357e-04 4.392e-04 1.432e-04 0.000e+00 3.305e-06 0.000e+00 
3.983e-04 2.383e-03 1.797e-01 2.245e-01 7.254e-04 4.583e-04 3.437e-06 1.838e-03 7.302e-07 1.255e-05 
2.705e-03 2.295e-04 3.736e-01 3.428e-02 0.000e+00 0.000e+00 1.650e-04 0.000e+00 0.000e+00 0.000e+00 
2.623e-04 2.367e-03 1.811e-01 2.258e-01 0.000e+00 0.000e+00 6.541e-06 2.017e-03 0.000e+00 0.000e+00 
2.711e-03 1.280e-04 3.797e-01 2.190e-02 1.252e-03 1.665e-04 1.645e-04 6.944e-08 7.266e-06 6.944e-08 
1.463e-04 2.372e-03 1.840e-01 2.305e-01 0.000e+00 0.000e+00 4.984e-06 2.159e-03 0.000e+00 0.000e+00 
2.734e-03 4.683e-05 3.917e-01 8.076e-03 0.000e+00 0.000e+00 1.609e-04 0.000e+00 0.000e+00 0.000e+00 
5.352e-05 2.392e-03 9.992e-02 1.276e-01 2.162e-02 2.555e-02 2.797e-05 2.299e-03 2.989e-06 2.010e-05 
2.693e-03 2.380e-05 3.909e-01 4.922e-03 5.803e-04 2.545e-04 1.554e-04 0.000e+00 3.520e-06 0.000e+00 
2.720e-05 2.356e-03 2.080e-02 3.528e-02 3.222e-04 3.204e-04 1.947e-05 2.159e-03 1.650e-06 1.637e-05 
1.525e-03 3.474e-02 1.062e-01 2.166e-01 5.073e-04 9.865e-04 3.262e-04 3.166e-02 6.832e-06 4.491e-05 
3.970e-02 1.335e-03 3.900e-01 1.587e-02 0.000e+00 0.000e+00 1.547e-04 0.000e+00 0.000e+00 0.000e+00 
1.581e-03 2.564e-02 1.261e-01 2.311e-01 0.000e+00 0.000e+00 1.059e-04 2.233e-02 0.000e+00 0.000e+00 
2.931e-02 1.384e-03 3.824e-01 2.125e-02 1.135e-03 2.006e-04 1.593e-04 0.000e+00 3.328e-06 0.000e+00 
1.573e-03 1.419e-02 1.423e-01 2.297e-01 0.000e+00 0.000e+00 2.781e-05 1.127e-02 0.000e+00 0.000e+00 
1.622e-02 1.376e-03 3.759e-01 3.615e-02 1.096e-03 5.034e-04 1.649e-04 0.000e+00 3.669e-06 0.000e+00 
1.574e-03 9.419e-03 1.565e-01 2.336e-01 8.669e-04 7.410e-04 1.515e-05 6.695e-03 1.707e-06 4.240e-05 
1.076e-02 1.378e-03 3.609e-01 5.083e-02 0.000e+00 0.000e+00 1.198e-04 9.363e-08 0.000e+00 0.000e+00 
1.541e-03 6.734e-03 1.607e-01 2.275e-01 5.043e-04 6.128e-04 4.227e-06 4.286e-03 5.400e-07 1.258e-05 
7.696e-03 1.348e-03 3.473e-01 6.553e-02 6.481e-04 3.369e-04 1.108e-04 1.538e-07 3.139e-06 1.154e-07 
1.564e-03 5.275e-03 1.700e-01 2.252e-01 0.000e+00 0.000e+00 3.380e-06 2.938e-03 0.000e+00 0.000e+00 
6.029e-03 1.369e-03 3.343e-01 8.187e-02 1.174e-03 5.166e-04 1.056e-04 7.622e-08 6.068e-06 7.622e-08 
1.544e-03 3.833e-03 1.740e-01 2.187e-01 7.402e-04 6.149e-04 3.336e-06 1.731e-03 6.230e-07 1.143e-05 
4.381e-03 1.351e-03 3.141e-01 1.008e-01 8.285e-04 5.315e-04 8.897e-05 5.984e-07 2.309e-06 2.527e-07 
1.525e-03 2.789e-03 1.858e-01 2.144e-01 8.513e-04 6.428e-04 9.082e-07 9.004e-04 1.327e-07 1.510e-05 
3.187e-03 1.334e-03 2.905e-01 1.261e-01 0.000e+00 0.000e+00 4.904e-05 8.504e-07 0.000e+00 0.000e+00 
1.545e-03 2.374e-03 1.908e-01 2.076e-01 0.000e+00 0.000e+00 2.774e-06 5.964e-04 0.000e+00 0.000e+00 
2.713e-03 1.352e-03 2.766e-01 1.408e-01 0.000e+00 0.000e+00 4.432e-05 5.276e-06 0.000e+00 0.000e+00 
1.529e-03 1.694e-03 2.096e-01 1.991e-01 7.326e-04 7.351e-04 3.995e-06 1.945e-04 8.122e-07 5.685e-06 
