# Filename: CLN3-561nm_ctrl_pfa_007.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
482   856   2             0
741   726   2             1
1264  652   2             2
302   832   4             3
302   671   3             4
354   569   7             5
445   842   7             6
481   455   2             7
487   979   2             8
489   695   3             9
500   444   7             10
516   826   2             11
527   899   3             12
527   991   2             13
547   867   2             14
547   1011  2             15
557   822   2             16
562   869   4             17
563   793   2             18
583   598   2             19
585   610   2             20
589   530   2             21
592   532   2             22
591   548   2             23
599   635   2             24
606   1054  2             25
619   1050  2             26
633   992   2             27
643   796   2             28
647   801   2             29
648   952   2             30
655   614   2             31
667   1095  2             32
669   507   3             33
672   990   2             34
681   502   2             35
683   959   2             36
687   454   2             37
689   1047  2             38
691   809   2             39
723   750   2             40
724   954   2             41
728   1076  2             42
760   535   2             43
761   895   2             44
765   1130  2             45
782   1101  2             46
788   928   2             47
834   791   2             48
835   854   2             49
837   1142  2             50
841   433   3             51
846   758   3             52
846   860   2             53
849   1126  2             54
874   1143  2             55
878   835   2             56
883   425   2             57
903   729   2             58
917   974   2             59
933   1106  4             60
940   979   2             61
940   1168  2             62
952   416   2             63
964   1066  2             64
968   443   2             65
971   445   2             66
969   1147  4             67
974   1159  2             68
985   1140  2             69
987   412   6             70
997   1030  2             71
1007  1034  2             72
1009  953   2             73
1026  421   2             74
1039  601   2             75
1040  1262  2             76
1045  1155  2             77
1060  480   2             78
1061  974   2             79
1075  1246  2             80
1077  1050  2             81
1082  436   2             82
1084  593   2             83
1096  1130  2             84
1099  970   2             85
1107  1125  2             86
1121  1056  2             87
1129  1091  2             88
1137  1097  2             89
1146  950   2             90
1158  621   2             91
1162  615   2             92
1176  1637  2             93
1189  654   2             94
1196  667   2             95
1199  1034  2             96
1206  635   2             97
1207  1055  2             98
1223  666   2             99
1225  1024  2             100
1238  1696  2             101
1242  744   2             102
1257  1834  2             103
1258  663   2             104
1257  857   2             105
1268  1533  2             106
1270  1015  2             107
1274  1540  2             108
1277  1499  2             109
1294  982   2             110
1310  722   2             111
1318  1651  2             112
1333  948   2             113
1336  1620  2             114
1429  716   2             115
1430  638   2             116
1494  1660  2             117
1573  1374  2             118
