# Filename: BNI1-640nm_ctrl_pfa_004.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
273   1426  2             0
865   947   2             1
889   1039  2             2
1091  1107  2             3
1295  52    2             4
1775  217   2             5
1958  1137  2             6
421   831   2             7
435   819   2             8
452   738   2             9
455   1210  2             10
502   867   2             11
528   854   2             12
561   853   3             13
563   1113  2             14
576   1124  2             15
586   799   2             16
621   1124  2             17
666   919   2             18
671   1208  2             19
685   964   2             20
699   722   2             21
698   1030  2             22
704   1257  2             23
703   1261  2             24
705   1306  2             25
712   1214  2             26
721   1340  2             27
724   1076  3             28
725   991   2             29
725   1202  2             30
727   1120  2             31
731   1256  2             32
733   1344  2             33
734   879   2             34
749   1389  2             35
750   1501  2             36
756   792   2             37
758   856   2             38
774   1105  2             39
779   771   2             40
785   773   2             41
789   898   2             42
791   1217  3             43
796   782   2             44
802   1204  2             45
801   1185  2             46
801   933   2             47
815   815   2             48
815   709   2             49
826   1243  2             50
827   943   2             51
830   1020  3             52
843   649   2             53
848   871   3             54
848   1018  2             55
853   1196  2             56
858   855   2             57
861   811   2             58
863   819   2             59
864   1016  2             60
874   1003  3             61
882   819   2             62
888   870   2             63
890   951   2             64
890   996   2             65
892   1212  2             66
897   963   2             67
907   648   2             68
909   1102  2             69
912   966   2             70
914   931   2             71
918   897   2             72
926   659   2             73
929   939   2             74
931   984   3             75
941   1143  2             76
942   584   2             77
942   815   2             78
948   584   2             79
949   658   2             80
954   918   2             81
960   820   2             82
965   855   2             83
965   1040  2             84
970   833   2             85
976   717   2             86
977   1161  2             87
977   1052  2             88
985   1147  2             89
987   726   2             90
989   923   2             91
993   989   2             92
1006  917   3             93
1008  928   4             94
1012  1135  2             95
1013  754   2             96
1016  1030  2             97
1017  856   2             98
1027  1053  2             99
1029  1044  2             100
1034  1029  2             101
1038  1212  2             102
1040  803   2             103
1040  1079  2             104
1044  919   4             105
1044  1032  3             106
1047  942   2             107
1045  1014  2             108
1047  1165  2             109
1056  876   2             110
1056  1194  2             111
1061  909   2             112
1063  915   2             113
1065  1170  2             114
1068  746   2             115
1069  817   2             116
1069  1018  2             117
1072  892   2             118
1075  882   2             119
1078  1047  2             120
1080  1095  2             121
1081  1074  2             122
1083  819   2             123
1084  910   2             124
1083  1021  2             125
1089  1127  3             126
1090  902   2             127
1092  1110  6             128
1092  1232  2             129
1094  1020  2             130
1100  983   2             131
1107  1075  2             132
1107  1232  2             133
1117  688   2             134
1118  948   2             135
1120  927   2             136
1122  1195  2             137
1124  1169  2             138
1126  681   2             139
1128  1023  2             140
1129  1167  2             141
1130  1015  2             142
1132  1153  3             143
1133  1063  2             144
1133  1122  2             145
1135  694   2             146
1137  1088  2             147
1141  1235  3             148
1151  991   2             149
1152  704   2             150
1153  905   2             151
1153  1169  2             152
1153  1194  2             153
1154  885   2             154
1153  1013  2             155
1156  583   2             156
1157  899   2             157
1159  1243  2             158
1162  1266  4             159
1163  1022  2             160
1166  1028  2             161
1169  751   2             162
1170  729   2             163
1169  828   2             164
1170  725   2             165
1173  584   2             166
1172  951   2             167
1173  1043  2             168
1178  602   4             169
1179  910   2             170
1181  802   2             171
1180  837   2             172
1181  1014  2             173
1189  539   2             174
1188  1063  2             175
1192  742   2             176
1193  1271  2             177
1195  958   4             178
1196  973   2             179
1197  981   2             180
1200  942   2             181
1203  596   2             182
1204  1164  2             183
1206  601   3             184
1206  720   2             185
1206  1076  2             186
1209  1073  2             187
1213  1109  2             188
1213  1226  2             189
1217  1267  2             190
1220  1268  2             191
1214  541   2             192
1215  1095  2             193
1218  817   3             194
1218  910   2             195
1218  1106  2             196
1219  1289  2             197
1219  1133  2             198
1219  747   2             199
1219  1144  2             200
1221  860   2             201
1221  1061  4             202
1222  692   2             203
1224  699   2             204
1230  663   3             205
1231  863   2             206
1234  782   2             207
1234  1098  2             208
1235  524   2             209
1235  793   2             210
1238  835   2             211
1239  1229  2             212
1239  1243  2             213
1240  824   2             214
1241  1286  2             215
1242  899   2             216
1241  933   2             217
1243  867   2             218
1242  910   2             219
1242  1253  2             220
1245  945   2             221
1244  941   2             222
1245  507   2             223
1246  1147  2             224
1247  850   2             225
1247  1026  2             226
1247  1080  2             227
1251  484   3             228
1250  913   2             229
1252  936   2             230
1254  883   2             231
1255  1119  2             232
1259  1167  2             233
1260  1085  2             234
1265  876   3             235
1265  887   2             236
1265  1242  2             237
1266  975   2             238
1268  771   2             239
1269  754   3             240
1270  956   2             241
1272  820   2             242
1273  454   3             243
1272  1189  2             244
1274  809   2             245
1282  1147  2             246
1283  775   2             247
1284  1011  2             248
1286  921   2             249
1289  992   2             250
1289  516   2             251
1290  802   2             252
1290  794   2             253
1291  878   2             254
1294  1059  3             255
1294  1102  2             256
1294  499   2             257
1296  948   2             258
1297  1122  2             259
1301  1135  2             260
1305  976   2             261
1307  890   3             262
1308  982   2             263
1309  441   2             264
1310  830   3             265
1313  838   2             266
1313  898   2             267
1313  997   2             268
1318  575   2             269
1320  1153  2             270
1322  751   2             271
1323  825   2             272
1325  780   2             273
1325  917   2             274
1332  921   2             275
1334  595   2             276
1333  732   2             277
1336  447   2             278
1338  579   2             279
1338  1165  2             280
1340  1103  2             281
1346  925   7             282
1347  1026  2             283
1350  786   5             284
1350  602   2             285
1355  646   2             286
1355  685   2             287
1355  728   2             288
1357  411   2             289
1359  729   2             290
1360  791   2             291
1361  847   2             292
1363  396   2             293
1365  832   2             294
1368  669   2             295
1369  771   2             296
1371  828   3             297
1372  851   2             298
1371  1197  2             299
1374  1149  2             300
1377  658   2             301
1378  938   2             302
1382  1006  2             303
1386  749   2             304
1386  929   2             305
1386  951   2             306
1386  1085  2             307
1386  406   2             308
1389  728   2             309
1388  773   2             310
1391  1090  2             311
1392  939   2             312
1391  1073  2             313
1397  1019  2             314
1401  847   2             315
