# Filename: BNI1-640nm_bidi_pfa_005.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
20    583
26    520
66    528
81    478
111   509
113   445
117   525
121   537
142   368
228   395
257   376
332   386
461   424
489   1249
491   1243
509   872
515   966
515   993
524   1941
534   885
539   1209
543   1020
543   1208
550   1904
572   1210
582   867
587   1157
608   852
612   1144
628   856
633   733
633   1193
642   680
644   720
645   748
651   1073
652   419
652   728
652   749
653   1192
653   1207
655   1070
656   1130
657   1135
663   871
665   875
682   1043
690   424
694   432
695   725
700   930
708   749
711   707
713   907
716   755
717   653
721   737
722   871
727   1215
730   1195
731   1199
732   661
734   919
745   703
746   766
746   1717
749   438
749   672
751   726
751   765
753   1788
761   709
763   1691
771   634
772   1188
777   1190
783   2019
784   2047
791   667
794   924
796   1051
796   1195
800   617
804   1430
804   1463
806   1092
807   238
807   590
807   1640
807   1675
809   1100
809   1457
810   1096
811   508
812   823
813   1455
814   736
815   938
817   1953
818   934
818   1068
825   246
825   1058
826   241
827   777
829   648
830   438
830   1608
832   511
838   847
840   1192
842   665
844   1724
846   934
852   690
858   941
858   948
859   266
860   411
862   830
863   454
864   297
869   677
876   690
876   699
877   1858
878   753
880   1961
889   1080
894   1906
898   1080
899   673
899   713
902   783
902   1085
905   1062
910   1061
912   1177
914   1171
916   1515
917   1145
920   1104
924   1925
924   2036
927   667
932   785
933   780
939   209
940   1756
941   630
946   1659
948   1087
950   1096
958   1981
960   1244
962   2039
970   1631
971   1030
976   1044
979   1054
985   1052
991   1495
993   1489
994   1543
1001  889
1006  851
1007  1492
1019  800
1019  1033
1022  747
1025  797
1025  1379
1025  1386
1025  1811
1026  800
1029  867
1032  146
1033  1171
1036  522
1037  1146
1038  735
1040  812
1044  1152
1047  771
1050  1434
1050  1452
1052  1462
1056  1937
1056  1985
1057  1459
1063  1261
1065  1266
1067  1395
1069  1467
1070  985
1073  1401
1078  420
1078  1265
1078  1433
1080  1060
1081  1324
1082  1355
1086  1373
1092  1320
1093  1413
1094  1277
1094  1419
1095  1306
1097  1409
1104  995
1106  392
1109  887
1109  931
1113  931
1120  1096
1124  954
1126  822
1164  654
1164  660
1167  291
1175  651
1182  670
1187  660
1187  1005
1195  642
1219  1118
1220  1000
1222  1242
1229  1042
1246  672
1253  999
1256  704
1290  1240
1292  1245
1328  1071
1331  1096
1334  1099
1339  653
1351  1207
1466  1011
1526  1144
