# Filename: CLN3-561nm_bidi_pfa_004.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
195   520   2             0
230   441   2             1
231   586   2             2
310   404   4             3
424   1462  2             4
486   1038  2             5
586   1969  2             6
773   739   2             7
820   606   2             8
856   1376  2             9
902   1329  2             10
936   1290  3             11
940   1328  4             12
944   1331  2             13
961   1027  2             14
967   1084  3             15
989   766   3             16
991   884   3             17
990   927   2             18
998   1287  2             19
999   1284  2             20
1018  625   2             21
1031  1286  2             22
1046  904   3             23
1059  1295  2             24
1062  1298  2             25
1086  1340  2             26
1092  900   2             27
1093  468   2             28
1157  1148  2             29
1209  1022  4             30
1210  1249  2             31
1229  1238  6             32
1235  1202  5             33
1232  1200  2             34
1235  1225  2             35
1258  1240  5             36
1257  1245  2             37
1297  1050  2             38
1481  592   3             39
1498  1473  2             40
1507  942   3             41
1508  946   3             42
