# Filename: BNI1-640nm_bidi_pfa_004.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
195   520   2             0
312   407   2             1
425   1461  2             2
435   318   2             3
453   437   2             4
503   1472  2             5
832   1535  2             6
837   1189  2             7
914   1277  3             8
936   1291  3             9
937   488   5             10
941   1328  2             11
952   1347  2             12
963   1034  2             13
969   1085  2             14
978   1280  3             15
991   885   3             16
998   1283  2             17
1018  626   3             18
1031  1285  3             19
1034  1288  2             20
1046  904   4             21
1059  1294  2             22
1064  1416  2             23
1085  1339  2             24
1091  1372  3             25
1104  1343  2             26
1110  860   2             27
1114  1258  3             28
1127  1203  3             29
1157  1147  3             30
1191  1215  4             31
1195  1404  3             32
1208  1022  3             33
1229  1238  2             34
1233  1202  3             35
1258  1240  2             36
1298  1051  2             37
1346  398   3             38
1355  749   2             39
1398  228   2             40
1479  600   2             41
1498  1473  2             42
1507  944   3             43
1537  801   2             44
1610  834   4             45
1729  1702  2             46
1756  1681  2             47
1968  1465  2             48
