# Filename: CLN3-561nm_bidi_pfa_007.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
216   1270  2             0
683   879   5             1
744   755   2             2
769   700   2             3
794   550   3             4
800   749   2             5
818   742   2             6
877   800   2             7
914   1846  3             8
938   1976  3             9
1010  584   3             10
1028  582   2             11
1038  876   3             12
1057  589   3             13
1054  589   2             14
1123  267   2             15
1134  883   2             16
1140  818   3             17
1162  937   2             18
1199  877   3             19
1202  881   2             20
1201  765   4             21
1205  768   2             22
1259  886   2             23
1403  391   2             24
1514  1631  2             25
1556  760   2             26
1555  764   2             27
1552  760   2             28
1568  1734  2             29
1609  1753  2             30
1612  595   2             31
1621  1687  3             32
1624  532   4             33
1660  758   2             34
1666  1612  4             35
1679  1817  3             36
1686  1772  3             37
1682  1770  4             38
1704  1708  2             39
1767  1678  3             40
1808  947   2             41
1818  885   3             42
1818  919   2             43
1815  916   2             44
1843  967   2             45
1887  1793  3             46
2021  996   2             47
2036  1000  2             48
