# Filename: CLN3-561nm_bidi_pfa_003.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
191   896
464   420
483   305
489   270
503   428
503   500
531   453
538   335
602   982
614   848
725   276
749   361
865   260
887   608
897   284
898   810
912   1019
913   784
914   202
920   818
928   822
930   873
932   825
933   520
934   819
934   916
935   877
938   650
939   672
944   227
960   323
966   691
968   552
979   230
983   718
990   1092
993   700
998   269
1001  746
1005  415
1010  723
1010  1089
1014  723
1015  1372
1028  1085
1031  209
1032  315
1035  1092
1053  1182
1054  1167
1064  1132
1066  316
1076  1152
1081  1292
1088  1103
1096  1110
1104  361
1108  1087
1110  328
1111  351
1125  449
1125  463
1127  909
1129  380
1130  976
1132  960
1135  1142
1139  1135
1144  1104
1147  423
1150  1031
1168  306
1171  992
1178  989
1179  702
1186  1113
1193  896
1197  1278
1201  867
1209  1088
1212  999
1214  1315
1216  1148
1216  1308
1226  223
1229  209
1246  771
1261  1023
1274  922
1281  732
1289  988
1299  949
1322  1420
1326  1370
1373  350
1389  1427
1434  1458
1449  624
1451  1492
1458  1485
1463  649
1481  1682
1496  705
1507  614
1524  722
1662  651
1663  1596
1669  686
1676  694
1678  797
1679  805
1688  803
1688  821
1699  758
1755  1502
1759  1506
1769  1496
1776  1328
1778  1506
1790  444
1792  1519
1794  1523
1818  735
1819  1053
1831  773
1870  624
1876  625
1879  705
1879  895
1914  838
2023  949
2040  886
