# Filename: CLN3-561nm_bidi_pfa_006.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
330   619   3             0
335   1040  2             1
383   1023  2             2
431   879   2             3
527   993   8             4
561   1140  2             5
605   1082  2             6
617   1015  13            7
617   1009  2             8
625   1111  3             9
627   1249  3             10
632   1177  10            11
640   1112  4             12
642   1193  6             13
642   1021  3             14
645   1018  3             15
648   1023  2             16
644   1592  2             17
652   1140  2             18
1163  776   3             19
1165  773   2             20
1328  856   3             21
1330  851   3             22
1377  1080  2             23
1454  1310  2             24
1481  1445  2             25
1555  1066  3             26
1583  1028  2             27
1605  1154  2             28
1626  1298  2             29
