# Filename: BNI1-640nm_bidi_pfa_007.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
70    942
96    1439
99    1493
112   1481
120   1415
121   1420
128   1475
129   1403
145   1435
164   1448
182   1407
190   1344
191   1385
194   1365
198   1364
207   490
218   1269
218   1343
224   1318
229   1283
230   1317
241   1250
366   227
399   154
435   150
439   712
442   718
447   147
482   182
485   771
487   189
489   185
504   702
509   698
530   204
606   1736
620   870
623   865
632   773
654   398
673   841
676   802
678   841
679   806
681   398
682   1122
684   880
697   817
704   811
735   783
737   699
742   700
744   755
744   834
747   674
748   756
771   703
795   552
800   749
819   743
821   747
829   462
837   737
847   870
852   866
861   913
868   861
872   554
876   890
877   799
884   517
884   831
888   525
892   559
901   997
911   947
914   1845
920   1983
926   908
931   661
931   938
937   620
937   681
937   816
938   1896
939   1975
942   789
957   926
967   1115
969   933
969   1018
979   762
980   1009
983   585
983   761
984   1990
989   840
997   911
998   745
1004  685
1009  1102
1011  584
1011  712
1028  255
1028  582
1030  575
1031  531
1034  586
1037  722
1038  633
1038  647
1039  877
1041  984
1043  877
1048  573
1049  531
1051  1064
1053  837
1057  591
1060  990
1066  808
1067  1113
1072  1142
1076  670
1078  1001
1081  782
1086  723
1106  860
1121  1169
1123  268
1125  273
1126  751
1134  882
1141  819
1148  271
1156  1893
1160  793
1161  943
1162  937
1173  764
1182  1011
1186  948
1199  878
1201  767
1203  881
1206  768
1207  1206
1209  924
1210  937
1213  883
1222  745
1232  1861
1244  803
1260  886
1270  764
1271  162
1283  781
1287  1563
1312  755
1312  761
1323  736
1329  741
1335  889
1353  891
1364  1536
1366  1542
1384  789
1393  999
1398  396
1403  392
1410  1018
1433  737
1462  1036
1472  985
1473  991
1484  686
1487  1312
1497  1029
1506  978
1514  1630
1515  1284
1541  1814
1542  1621
1543  1770
1545  1615
1554  644
1554  760
1555  1837
1557  1666
1558  1047
1558  1407
1559  646
1567  1734
1577  1684
1578  1657
1586  1744
1590  1730
1607  1751
1610  595
1611  1851
1620  1686
1624  534
1624  545
1625  1725
1632  962
1633  1707
1640  1745
1644  1575
1646  1746
1653  729
1656  764
1656  1072
1657  734
1660  758
1663  1617
1663  1816
1666  1611
1671  736
1675  1683
1679  1138
1680  1817
1681  1769
1684  1832
1685  734
1686  1771
1689  737
1689  843
1691  573
1696  796
1703  912
1703  1706
1707  1796
1714  488
1726  236
1727  939
1731  859
1734  854
1735  798
1763  1766
1766  1676
1794  977
1797  828
1808  948
1812  886
1814  1299
1815  918
1818  886
1842  968
1849  933
1849  1743
1854  1204
1855  767
1857  1214
1886  1792
1890  879
1898  1204
1905  927
1927  907
1927  1353
1961  291
2020  996
2034  1000
