# Filename: BNI1-640nm_bidi_pfa_003.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
467   420   3             0
485   307   3             1
489   271   3             2
505   500   4             3
933   825   3             4
929   824   3             5
934   877   3             6
930   873   2             7
966   310   3             8
997   271   5             9
1011  723   4             10
1014  727   2             11
1032  316   2             12
1052  1181  3             13
1079  1291  5             14
1111  352   4             15
1125  449   4             16
1125  454   2             17
1197  1277  2             18
1213  1000  2             19
1216  1308  7             20
1261  1023  3             21
1287  988   2             22
1388  1426  5             23
1434  1458  2             24
1448  624   2             25
1457  1484  3             26
1519  709   2             27
1523  708   2             28
1661  1594  3             29
1755  1502  3             30
1791  1518  2             31
1816  736   2             32
1823  685   2             33
1987  472   2             34
2026  515   2             35
