# Filename: CLN3-561nm_416_bidi_002.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
205   1406  2             0
208   1394  2             1
282   1349  4             2
286   1372  2             3
345   1423  2             4
368   1422  2             5
368   1478  2             6
378   1278  2             7
399   1301  2             8
402   1291  2             9
415   1297  2             10
414   1469  2             11
513   1224  2             12
513   1371  2             13
533   1433  2             14
572   1381  2             15
631   1283  2             16
637   1473  2             17
734   1361  3             18
765   1439  2             19
904   1365  2             20
1122  621   2             21
1153  509   2             22
1195  592   2             23
1206  641   2             24
1210  423   3             25
1219  714   2             26
1220  497   2             27
1252  718   2             28
1255  604   2             29
1255  499   2             30
1258  587   2             31
1260  600   2             32
1284  574   2             33
1293  660   2             34
1298  594   2             35
1312  516   2             36
1312  685   3             37
1327  543   2             38
1350  768   2             39
1355  621   2             40
1422  749   2             41
1435  703   2             42
1450  705   2             43
1457  760   2             44
1489  502   2             45
1520  754   2             46
1536  609   2             47
200   1394  2             48
212   1413  3             49
218   1377  2             50
219   1426  3             51
247   1405  3             52
262   1366  30            53
259   1350  2             54
261   1407  2             55
262   1417  3             56
263   1437  2             57
265   1398  3             58
267   1348  2             59
267   1334  3             60
271   1332  2             61
270   1388  8             62
275   1396  2             63
270   1383  2             64
269   1405  2             65
276   1343  3             66
272   1343  2             67
273   1324  2             68
277   1320  2             69
278   1324  2             70
277   1311  6             71
279   1417  4             72
288   1302  3             73
282   1305  3             74
284   1385  2             75
287   1341  4             76
284   1340  2             77
287   1290  2             78
290   1327  4             79
299   1342  21            80
289   1349  2             81
294   1348  2             82
301   1350  2             83
292   1356  5             84
290   1359  3             85
289   1376  3             86
290   1463  2             87
293   1430  2             88
293   1398  2             89
300   1272  2             90
296   1275  2             91
305   1287  8             92
310   1289  2             93
297   1283  3             94
298   1294  2             95
296   1301  2             96
299   1459  7             97
298   1434  2             98
304   1306  7             99
305   1314  3             100
309   1315  2             101
313   1314  2             102
315   1308  2             103
301   1318  4             104
302   1443  2             105
304   1276  2             106
304   1417  2             107
307   1359  8             108
308   1387  10            109
316   1386  8             110
316   1257  4             111
310   1259  2             112
322   1254  2             113
313   1379  2             114
313   1485  2             115
318   1298  5             116
319   1290  2             117
319   1295  2             118
319   1475  3             119
324   1407  5             120
324   1271  2             121
329   1274  2             122
329   1247  2             123
330   1290  7             124
328   1485  2             125
332   1258  72            126
330   1271  2             127
331   1244  2             128
334   1331  2             129
332   1328  2             130
332   1355  2             131
335   1229  2             132
335   1279  2             133
333   1477  2             134
339   1233  2             135
348   1223  17            136
354   1218  5             137
351   1227  2             138
347   1234  5             139
351   1255  2             140
369   1215  9             141
366   1223  3             142
376   1220  2             143
365   1211  3             144
358   1209  3             145
358   1219  3             146
356   1213  2             147
372   1227  2             148
357   1242  10            149
354   1245  2             150
354   1248  2             151
360   1463  2             152
362   1484  2             153
367   1235  6             154
369   1491  2             155
373   1429  2             156
373   1322  3             157
385   1477  10            158
391   1389  2             159
392   1385  2             160
393   1368  2             161
401   1341  5             162
402   1248  2             163
404   1382  2             164
404   1477  2             165
405   1487  2             166
408   1246  3             167
411   1335  2             168
416   1376  2             169
420   1205  3             170
421   1225  2             171
426   1486  22            172
423   1390  2             173
430   1354  2             174
435   1510  2             175
438   1360  2             176
439   1211  2             177
439   1503  4             178
444   1285  2             179
452   1241  2             180
458   1499  2             181
459   1458  2             182
460   1406  2             183
475   1230  2             184
476   1470  2             185
477   1439  3             186
483   1352  2             187
487   1449  3             188
486   1468  3             189
489   1437  2             190
489   1354  2             191
494   1235  10            192
499   1239  2             193
493   1323  2             194
494   1418  2             195
495   1474  2             196
507   1381  3             197
508   1428  3             198
508   1250  2             199
510   1219  2             200
516   1438  3             201
519   1341  2             202
519   1395  2             203
521   1364  2             204
523   1369  4             205
524   1180  2             206
522   1404  2             207
526   1439  4             208
535   1474  22            209
537   1479  10            210
532   1222  3             211
533   1384  2             212
