# Filename: BNI1-640nm_416_bidi_004.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
810   1278  2             0
832   1243  4             1
831   1240  2             2
859   1209  2             3
873   1167  3             4
873   1173  2             5
929   1082  3             6
942   1166  4             7
969   1107  7             8
964   1101  3             9
973   1104  2             10
987   1083  10            11
1054  1002  9             12
1059  999   4             13
1084  1220  2             14
1117  954   5             15
1114  952   2             16
1140  915   9             17
1153  1080  3             18
1160  955   12            19
1160  930   4             20
1180  877   14            21
1214  863   3             22
1210  868   2             23
