# Filename: CLN3-561nm_416_bidi_007.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
278   1232
293   1096
317   1206
321   1152
359   1215
366   1196
403   1185
428   1361
441   1334
449   1311
449   1316
497   1273
521   1155
530   1231
534   1147
545   1291
564   1256
584   1104
593   1328
602   1274
609   1437
609   1471
617   1468
620   920
620   1092
627   1465
630   1362
641   1031
654   1496
681   1078
684   1025
714   985
724   981
743   967
754   972
787   1483
788   938
792   1287
803   1311
811   1298
814   1431
844   949
889   827
906   857
910   803
952   847
1005  818
1016  712
1020  789
1057  697
1067  703
1118  732
1129  666
1131  643
1134  752
1150  619
1170  583
1175  543
1178  549
1180  667
1185  706
1203  526
1204  699
1209  565
1213  580
1220  584
1222  1684
1225  685
1244  693
1244  699
1254  649
1259  830
1261  679
1265  583
1267  591
1267  1751
1271  554
1277  592
1279  829
1283  728
1343  815
1360  510
1369  521
1384  596
1420  836
1525  618
1828  1590
2011  1484
2047  1419
