# Filename: BNI1-640nm_416_bidi_013.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
186   895
319   1023
337   1033
340   1025
491   1208
626   1194
627   1184
686   1175
694   1206
710   973
767   1065
780   988
780   1155
781   993
783   1004
786   1016
788   935
790   1190
791   1009
791   1018
815   1168
823   972
829   968
830   978
840   1204
845   1000
849   1004
867   1171
877   925
891   919
897   1184
904   917
905   927
908   910
911   881
915   1180
916   1152
926   1172
932   933
938   932
947   924
956   970
966   1125
981   875
983   919
986   912
997   926
997   939
1004  887
1011  937
1021  680
1026  818
1036  1145
1059  1073
1070  1028
1073  975
1076  1077
1078  1081
1079  955
1082  1079
1088  924
1104  938
1155  726
1164  1106
1168  1141
1190  876
1206  911
1243  1180
1253  1177
1284  1188
1305  1158
1382  1174
1394  1132
1400  1157
1435  1136
1471  1153
1494  1138
1657  1093
