# Filename: BNI1-640nm_416_bidi_018.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
654   747   2             0
678   665   2             1
692   538   2             2
697   23    2             3
713   55    2             4
730   58    2             5
836   740   2             6
848   885   2             7
865   728   5             8
867   724   4             9
888   578   3             10
900   580   2             11
992   849   10            12
1027  704   4             13
1036  803   4             14
1036  809   4             15
1114  504   3             16
1152  802   6             17
1224  1124  5             18
1220  1122  2             19
1233  1089  2             20
1242  703   3             21
1246  1097  2             22
1259  1290  5             23
1260  1286  3             24
1266  1375  5             25
1336  604   3             26
1340  605   3             27
1341  1180  3             28
1397  927   4             29
1424  521   3             30
1427  1045  2             31
1430  576   2             32
1477  1317  2             33
1502  676   2             34
1627  1270  3             35
