# Filename: BNI1-640nm_416_bidi_007.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
211   1327
229   1303
270   190
281   1231
295   1096
300   96
304   95
304   1241
305   89
318   1206
324   1235
329   1149
356   1184
360   1215
362   1183
368   1196
374   1212
430   1341
442   1334
450   1312
450   1318
494   1255
523   1155
532   1230
544   1292
552   1297
586   1103
608   1336
609   1376
609   1437
610   1471
620   1296
636   1131
705   1307
712   993
745   967
754   972
804   1309
806   1304
812   1288
838   947
844   949
897   1262
900   1252
907   1257
908   858
911   805
913   851
923   868
929   1226
996   683
1016  792
1018  714
1021  790
1026  795
1030  711
1057  746
1063  692
1067  704
1084  737
1128  667
1149  619
1170  584
1176  542
1196  514
1199  563
1200  672
1203  702
1211  519
1212  581
1215  587
1220  584
1251  1634
1265  588
1266  584
1267  593
1284  728
1301  802
1368  667
1515  825
1821  1588
1826  1590
1958  1373
2008  1351
2009  1483
2011  1347
2015  1352
2022  1334
2047  1418
2047  1428
