# Filename: BNI1-640nm_416_bidi_020.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
37    1480  3             0
137   690   2             1
163   1280  2             2
249   1196  3             3
246   1191  2             4
288   1202  3             5
325   1133  4             6
370   1479  8             7
544   1097  8             8
558   1127  4             9
561   1123  2             10
717   959   4             11
719   956   5             12
740   954   7             13
986   1220  2             14
1100  1296  8             15
1101  1300  3             16
1134  1299  4             17
1205  1235  2             18
1641  1472  3             19
1645  1474  2             20
1638  1469  2             21
1646  1471  2             22
1707  1387  5             23
